contractid,planid,fips,plan_type,partd,avg_enrollment,avg_eligibles,avg_enrolled,premium,premium_partc,premium_partd,rebate_partc,ma_rate,bid,avg_ffscost,partc_score
H5216,143,13135,Local PPO,Yes,117.58333333333331,117847.5,62877.833333333336,0,0,0,122.1,1103.29,898.4053497942388,9768.469244032996,4.5
H5216,143,13139,Local PPO,Yes,1065,38632,17374.166666666668,0,0,0,122.1,1042.98,898.4053497942388,10513.99279798776,4.5
H5216,143,13157,Local PPO,Yes,305.5,14343.333333333334,7395.083333333333,0,0,0,122.1,1040.02,898.4053497942388,10204.912439971986,4.5
H5216,154,13001,Local PPO,Yes,22.75,3963.4166666666665,2190,0,0,0,118.9,1075.86,1053.3210784313724,10957.440071070236,4.5
H5216,154,13003,Local PPO,Yes,12.090909090909092,1370.3333333333333,798.5833333333334,0,0,0,118.9,1105.27,1053.3210784313724,10056.643070822018,4.5
H5216,154,13005,Local PPO,Yes,18.333333333333332,2209.8333333333335,1090.75,0,0,0,118.9,1132.75,1053.3210784313724,11200.315969788724,4.5
H5216,154,13009,Local PPO,Yes,61.333333333333336,9245.833333333334,5504.916666666667,0,0,0,118.9,1033.2,1053.3210784313724,10141.029852666492,4.5
H5216,154,13011,Local PPO,Yes,26.75,3916.75,2038.1666666666667,0,0,0,118.9,1042.83,1053.3210784313724,8931.105122652203,4.5
H5216,154,13013,Local PPO,Yes,33.083333333333336,13986.416666666666,7437.583333333333,0,0,0,118.9,1085.22,1053.3210784313724,11087.45923498609,4.5
H5216,154,13015,Local PPO,Yes,74.08333333333333,19792.083333333332,10180.666666666666,0,0,0,118.9,1094.02,1053.3210784313724,11313.745095288168,4.5
H5216,154,13017,Local PPO,Yes,33.583333333333336,3749.5833333333335,2202.6666666666665,0,0,0,118.9,1040.71,1053.3210784313724,9282.29460864448,4.5
H5216,154,13019,Local PPO,Yes,31.083333333333332,3854.8333333333335,1869.8333333333333,0,0,0,118.9,1053.02,1053.3210784313724,11408.518632370447,4.5
H5216,154,13021,Local PPO,Yes,88.16666666666667,31203,16828,0,0,0,118.9,1100.42,1053.3210784313724,10693.5893341537,4.5
H5216,154,13023,Local PPO,Yes,13.22222222222222,2609.25,1028.5,0,0,0,118.9,1068.15,1053.3210784313724,11298.46528183688,4.5
H5216,154,13025,Local PPO,Yes,55.416666666666664,3602,1759.5,0,0,0,118.9,1104.41,1053.3210784313724,10500.917964723303,4.5
H5216,154,13027,Local PPO,Yes,42.166666666666664,3717.5833333333335,2072.1666666666665,0,0,0,118.9,1044.73,1053.3210784313724,10167.020765608617,4.5
H5216,154,13029,Local PPO,Yes,21.416666666666668,6574.833333333333,3035,0,0,0,118.9,1097.6799999999998,1053.3210784313724,8996.590451792687,4.5
H5216,154,13031,Local PPO,Yes,70.83333333333333,11340.083333333334,5586.166666666667,0,0,0,118.9,1037.6799999999998,1053.3210784313724,10820.913978183502,4.5
H5216,154,13033,Local PPO,Yes,24.166666666666668,5092,3143.75,0,0,0,118.9,1068.52,1053.3210784313724,10478.239860221316,4.5
H5216,154,13035,Local PPO,Yes,13.666666666666666,4988.583333333333,2938.75,0,0,0,118.9,1095.78,1053.3210784313724,10517.512270486735,4.5
H5216,154,13037,Local PPO,Yes,15.333333333333334,1207,654.9166666666666,0,0,0,118.9,1104.01,1053.3210784313724,13232.893867696996,4.5
H5216,154,13039,Local PPO,Yes,75.33333333333333,9907.75,3810.0833333333335,0,0,0,118.9,1056.31,1053.3210784313724,10708.625484413482,4.5
H5216,154,13043,Local PPO,Yes,35.583333333333336,2385.9166666666665,1355.0833333333333,0,0,0,118.9,1039.02,1053.3210784313724,12325.934122466935,4.5
H5216,154,13045,Local PPO,Yes,196.25,22149.5,11785.166666666666,0,0,0,118.9,1104.41,1053.3210784313724,10706.759203935806,4.5
H5216,154,13047,Local PPO,Yes,110.91666666666669,14243.833333333334,6409.166666666667,0,0,0,118.9,1047.72,1053.3210784313724,10073.563262875155,4.5
H5216,154,13049,Local PPO,Yes,30.333333333333332,2218.4166666666665,1018.6666666666666,0,0,0,118.9,1077.1,1053.3210784313724,11346.907523565347,4.5
H5216,154,13051,Local PPO,Yes,130.41666666666666,53421.166666666664,27094.666666666668,0,0,0,118.9,1101.78,1053.3210784313724,10205.7102928546,4.5
H5216,154,13055,Local PPO,Yes,46.333333333333336,5892.583333333333,3395.8333333333335,0,0,0,118.9,1031.85,1053.3210784313724,10968.520566809117,4.5
H5216,154,13057,Local PPO,Yes,209,47398.083333333336,21200.75,0,0,0,118.9,1077.04,1053.3210784313724,11356.374859063182,4.5
H5216,154,13059,Local PPO,Yes,61.5,17860.916666666668,8574.333333333334,0,0,0,118.9,1036.89,1053.3210784313724,9840.065130090576,4.5
H5216,154,13063,Local PPO,Yes,69.66666666666667,38379.666666666664,24460.833333333332,0,0,0,118.9,1140.43,1053.3210784313724,9370.1237788637,4.5
H5216,154,13065,Local PPO,Yes,12.25,1456.3333333333333,776.6666666666666,0,0,0,118.9,1139.39,1053.3210784313724,14242.140568475454,4.5
H5216,154,13067,Local PPO,Yes,798.25,111213,50668.25,0,0,0,118.9,1114.91,1053.3210784313724,10184.395836434986,4.5
H5216,154,13069,Local PPO,Yes,31.416666666666668,7245.166666666667,3941.25,0,0,0,118.9,1066.63,1053.3210784313724,10554.941151230008,4.5
H5216,154,13071,Local PPO,Yes,47.166666666666664,9099.416666666666,4710.25,0,0,0,118.9,1085.6899999999998,1053.3210784313724,13029.89086268508,4.5
H5216,154,13073,Local PPO,Yes,62.083333333333336,26337.666666666668,10476.166666666666,0,0,0,118.9,1047.08,1053.3210784313724,8993.794076599996,4.5
H5216,154,13075,Local PPO,Yes,22,3620.9166666666665,1854.75,0,0,0,118.9,1041.79,1053.3210784313724,10697.113425274416,4.5
H5216,154,13077,Local PPO,Yes,67.75,26135.666666666668,12992.75,0,0,0,118.9,1113.66,1053.3210784313724,9712.69247028241,4.5
H5216,154,13079,Local PPO,Yes,20.416666666666668,2734.5,1506.9166666666667,0,0,0,118.9,1030.75,1053.3210784313724,11092.232660956066,4.5
H5216,154,13081,Local PPO,Yes,19.5,4499.25,2586.25,0,0,0,118.9,1028.3,1053.3210784313724,9955.446359035206,4.5
H5216,154,13083,Local PPO,Yes,34.75,3817.6666666666665,1777.6666666666667,0,0,0,118.9,1098.65,1053.3210784313724,8990.741099676732,4.5
H5216,154,13085,Local PPO,Yes,21.833333333333332,5866,2667.8333333333335,0,0,0,118.9,1096.15,1053.3210784313724,10911.105725366751,4.5
H5216,154,13087,Local PPO,Yes,54.416666666666664,5836.666666666667,2999.5833333333335,0,0,0,118.9,1041.22,1053.3210784313724,10353.40167107302,4.5
H5216,154,13089,Local PPO,Yes,206.83333333333337,109529.33333333331,61715.583333333336,0,0,0,118.9,1103.08,1053.3210784313724,10146.817705363232,4.5
H5216,154,13091,Local PPO,Yes,28.083333333333332,4250,2082.3333333333335,0,0,0,118.9,1096.26,1053.3210784313724,12057.394982417049,4.5
H5216,154,13093,Local PPO,Yes,12,2340.75,1270.0833333333333,0,0,0,118.9,1038.46,1053.3210784313724,10555.237435082014,4.5
H5216,154,13095,Local PPO,Yes,81.5,17510,9855.916666666666,0,0,0,118.9,1029.23,1053.3210784313724,10037.889366199875,4.5
H5216,154,13097,Local PPO,Yes,120.08333333333331,21765.166666666668,12222.916666666666,0,0,0,118.9,1064.75,1053.3210784313724,10929.762769630666,4.5
H5216,154,13099,Local PPO,Yes,39.916666666666664,2382.9166666666665,1246.75,0,0,0,118.9,1090.13,1053.3210784313724,11125.974301111608,4.5
H5216,154,13103,Local PPO,Yes,30.5,10336.166666666666,5139.5,0,0,0,118.9,1078.83,1053.3210784313724,9627.0581203661,4.5
H5216,154,13105,Local PPO,Yes,27.083333333333332,5228,2782.4166666666665,0,0,0,118.9,1038.33,1053.3210784313724,10419.74748778197,4.5
H5216,154,13107,Local PPO,Yes,25.416666666666668,4983,2863.4166666666665,0,0,0,118.9,1027.27,1053.3210784313724,10116.961770837856,4.5
H5216,154,13109,Local PPO,Yes,20,2188.5833333333335,1226.1666666666667,0,0,0,118.9,1097.11,1053.3210784313724,8455.580902599298,4.5
H5216,154,13111,Local PPO,Yes,72,8602.416666666666,3542.0833333333335,0,0,0,118.9,1046.6699999999998,1053.3210784313724,9660.298073641534,4.5
H5216,154,13113,Local PPO,Yes,36.75,25939.666666666668,11327.166666666666,0,0,0,118.9,1080.27,1053.3210784313724,9642.564032171043,4.5
H5216,154,13115,Local PPO,Yes,78.25,21007.333333333332,10399,0,0,0,118.9,985.93,1053.3210784313724,11728.875814257426,4.5
H5216,154,13117,Local PPO,Yes,68.41666666666667,33179.583333333336,14997.083333333334,0,0,0,118.9,1083.41,1053.3210784313724,11026.535355041397,4.5
H5216,154,13119,Local PPO,Yes,31.083333333333332,5617.75,2979.25,0,0,0,118.9,1039.13,1053.3210784313724,9754.147962182966,4.5
H5216,154,13121,Local PPO,Yes,223,144055.08333333334,73049.58333333333,0,0,0,118.9,1107.34,1053.3210784313724,10735.589581304088,4.5
H5216,154,13123,Local PPO,Yes,78.91666666666667,9122.75,3699,0,0,0,118.9,1071.6,1053.3210784313724,10275.342327635277,4.5
H5216,154,13127,Local PPO,Yes,129.25,20183.583333333332,8342.5,0,0,0,118.9,1093.48,1053.3210784313724,10208.07735453613,4.5
H5216,154,13129,Local PPO,Yes,79.66666666666667,11100.333333333334,5043.25,0,0,0,118.9,1038.26,1053.3210784313724,10391.052879091978,4.5
H5216,154,13131,Local PPO,Yes,43.083333333333336,5426.833333333333,2872.3333333333335,0,0,0,118.9,1041.49,1053.3210784313724,9566.04987716851,4.5
H5216,154,13133,Local PPO,Yes,33.166666666666664,6612,2797,0,0,0,118.9,1067.6,1053.3210784313724,9511.887621218972,4.5
H5216,154,13135,Local PPO,Yes,168.5,117847.5,62877.833333333336,0,0,0,118.9,1103.29,1053.3210784313724,9768.469244032996,4.5
H5216,154,13137,Local PPO,Yes,61.583333333333336,10228.916666666666,5141.666666666667,0,0,0,118.9,1043.29,1053.3210784313724,9458.107935500926,4.5
H5216,154,13139,Local PPO,Yes,90.08333333333331,38632,17374.166666666668,0,0,0,118.9,1042.98,1053.3210784313724,10513.99279798776,4.5
H5216,154,13141,Local PPO,Yes,19.916666666666668,2403.4166666666665,1458.9166666666667,0,0,0,118.9,1066.26,1053.3210784313724,9048.451247512628,4.5
H5216,154,13143,Local PPO,Yes,40.583333333333336,6344.5,3529,0,0,0,118.9,1104.12,1053.3210784313724,11380.902257191648,4.5
H5216,154,13145,Local PPO,Yes,18,7418.333333333333,3344.8333333333335,0,0,0,118.9,1069.7,1053.3210784313724,9052.06013882442,4.5
H5216,154,13147,Local PPO,Yes,50.166666666666664,6966.333333333333,3372.8333333333335,0,0,0,118.9,1036.59,1053.3210784313724,10801.63258510331,4.5
H5216,154,13149,Local PPO,Yes,18.75,2345.5,1338,0,0,0,118.9,1136.6,1053.3210784313724,10068.33046279592,4.5
H5216,154,13151,Local PPO,Yes,62.083333333333336,36855.583333333336,20716.166666666668,0,0,0,118.9,1129.93,1053.3210784313724,9501.837039820666,4.5
H5216,154,13153,Local PPO,Yes,68.75,27553.25,10095.666666666666,0,0,0,118.9,1067.37,1053.3210784313724,10172.260317882552,4.5
H5216,154,13157,Local PPO,Yes,50.25,14343.333333333334,7395.083333333333,0,0,0,118.9,1040.02,1053.3210784313724,10204.912439971986,4.5
H5216,154,13159,Local PPO,Yes,13.75,3160.4166666666665,1769.25,0,0,0,118.9,1075.84,1053.3210784313724,9887.547552942053,4.5
H5216,154,13161,Local PPO,Yes,34.333333333333336,2886.0833333333335,1390.0833333333333,0,0,0,118.9,1026.66,1053.3210784313724,9187.458432455058,4.5
H5216,154,13163,Local PPO,Yes,58.083333333333336,3939.8333333333335,2275.8333333333335,0,0,0,118.9,1023.91,1053.3210784313724,10705.004331995216,4.5
H5216,154,13165,Local PPO,Yes,11.333333333333334,1797.6666666666667,1103.3333333333333,0,0,0,118.9,1079.93,1053.3210784313724,11536.508265158978,4.5
H5216,154,13167,Local PPO,Yes,13.833333333333334,1912.8333333333333,1110.0833333333333,0,0,0,118.9,1058.48,1053.3210784313724,9917.005387765155,4.5
H5216,154,13169,Local PPO,Yes,18.416666666666668,5971.25,3216.9166666666665,0,0,0,118.9,1040.39,1053.3210784313724,10140.156898597252,4.5
H5216,154,13171,Local PPO,Yes,14.583333333333334,4200.75,2390.5,0,0,0,118.9,1128.41,1053.3210784313724,9916.928544434157,4.5
H5216,154,13173,Local PPO,Yes,11.333333333333334,1685.5833333333333,785.1666666666666,0,0,0,118.9,1051.71,1053.3210784313724,10457.364971346706,4.5
H5216,154,13175,Local PPO,Yes,61.5,10993.75,5549.583333333333,0,0,0,118.9,1038.05,1053.3210784313724,9958.235755670712,4.5
H5216,154,13177,Local PPO,Yes,13.583333333333334,5369.75,2549.8333333333335,0,0,0,118.9,1036.62,1053.3210784313724,9883.671618449753,4.5
H5216,154,13179,Local PPO,Yes,28.75,8375.666666666666,3736.25,0,0,0,118.9,1072.5,1053.3210784313724,7727.435238888156,4.5
H5216,154,13181,Local PPO,Yes,24.75,2266.25,1186.4166666666667,0,0,0,118.9,1034.65,1053.3210784313724,9439.91531582267,4.5
H5216,154,13183,Local PPO,Yes,12.333333333333334,2003.6666666666667,898.6666666666666,0,0,0,118.9,1076.41,1053.3210784313724,8370.783457977208,4.5
H5216,154,13187,Local PPO,Yes,66.08333333333333,7142,3191.4166666666665,0,0,0,118.9,1052.61,1053.3210784313724,9976.373410548002,4.5
H5216,154,13189,Local PPO,Yes,16.083333333333332,5001.416666666667,3069.5,0,0,0,118.9,1065.5,1053.3210784313724,10242.251027266962,4.5
H5216,154,13191,Local PPO,Yes,16.166666666666668,3396.5,1834.75,0,0,0,118.9,1090.51,1053.3210784313724,11040.926838398897,4.5
H5216,154,13193,Local PPO,Yes,12.583333333333334,2398.8333333333335,1557.3333333333333,0,0,0,118.9,1064.42,1053.3210784313724,9739.685580755684,4.5
H5216,154,13195,Local PPO,Yes,25.333333333333332,6778.5,3508.5833333333335,0,0,0,118.9,1038.35,1053.3210784313724,9401.090807132889,4.5
H5216,154,13197,Local PPO,Yes,12,1685.8333333333333,950.5,0,0,0,118.9,923.9,1053.3210784313724,9254.68676673568,4.5
H5216,154,13199,Local PPO,Yes,20.75,5501.166666666667,3388.3333333333335,0,0,0,118.9,1137.4,1053.3210784313724,10237.172011268776,4.5
H5216,154,13201,Local PPO,Yes,22.333333333333332,1325.0833333333333,663.75,0,0,0,118.9,1066.47,1053.3210784313724,16155.602149871294,4.5
H5216,154,13205,Local PPO,Yes,37.583333333333336,4608.25,2703.9166666666665,0,0,0,118.9,1041.25,1053.3210784313724,10520.433756517796,4.5
H5216,154,13207,Local PPO,Yes,20.833333333333332,6459.333333333333,3301.5,0,0,0,118.9,1065.08,1053.3210784313724,8651.319100897024,4.5
H5216,154,13209,Local PPO,Yes,11.4,1783.4166666666667,987.75,0,0,0,118.9,1073.32,1053.3210784313724,9557.499498404011,4.5
H5216,154,13211,Local PPO,Yes,17.583333333333332,4901.583333333333,2525.9166666666665,0,0,0,118.9,1034.26,1053.3210784313724,9965.778863859912,4.5
H5216,154,13213,Local PPO,Yes,61.833333333333336,7727.25,3245.4166666666665,0,0,0,118.9,1039.5,1053.3210784313724,10944.693636737487,4.5
H5216,154,13215,Local PPO,Yes,109,36576.333333333336,17608.75,0,0,0,118.9,1038.43,1053.3210784313724,9772.862135279924,4.5
H5216,154,13217,Local PPO,Yes,44.833333333333336,19877.75,11732.666666666666,0,0,0,118.9,1072.37,1053.3210784313724,10731.070827765456,4.5
H5216,154,13219,Local PPO,Yes,20.916666666666668,7894.083333333333,3071.3333333333335,0,0,0,118.9,1058.1699999999998,1053.3210784313724,9873.43188214512,4.5
H5216,154,13221,Local PPO,Yes,16.166666666666668,3486.5,1800.8333333333333,0,0,0,118.9,1037.76,1053.3210784313724,11601.409193284197,4.5
H5216,154,13223,Local PPO,Yes,187.58333333333337,24155.75,12269.5,0,0,0,118.9,1075.44,1053.3210784313724,10764.342578651922,4.5
H5216,154,13225,Local PPO,Yes,11,5697.916666666667,2719.25,0,0,0,118.9,1048.55,1053.3210784313724,9792.002038009769,4.5
H5216,154,13227,Local PPO,Yes,41.916666666666664,9919.666666666666,4386.833333333333,0,0,0,118.9,1074.3,1053.3210784313724,10240.106172807662,4.5
H5216,154,13229,Local PPO,Yes,52,4249.916666666667,1965.5833333333333,0,0,0,118.9,1038.84,1053.3210784313724,11528.06742729198,4.5
H5216,154,13231,Local PPO,Yes,17,3747.1666666666665,1953.4166666666667,0,0,0,118.9,1077.89,1053.3210784313724,9554.409712742052,4.5
H5216,154,13233,Local PPO,Yes,44.166666666666664,8938.75,4797.833333333333,0,0,0,118.9,1041.74,1053.3210784313724,11116.773926044953,4.5
H5216,154,13235,Local PPO,Yes,11.77777777777778,2136.8333333333335,1000,0,0,0,118.9,1034.74,1053.3210784313724,9782.924210862791,4.5
H5216,154,13237,Local PPO,Yes,29.416666666666668,6253.833333333333,3093.0833333333335,0,0,0,118.9,1076.25,1053.3210784313724,10327.508851038692,4.5
H5216,154,13239,Local PPO,Yes,28,741.6666666666666,437.8333333333333,0,0,0,118.9,1037.4,1053.3210784313724,9743.673350041772,4.5
H5216,154,13241,Local PPO,Yes,65.58333333333333,5461.083333333333,2238.0833333333335,0,0,0,118.9,1060.1,1053.3210784313724,8788.056266454232,4.5
H5216,154,13243,Local PPO,Yes,13.416666666666666,1655.0833333333333,963.4166666666666,0,0,0,118.9,997.08,1053.3210784313724,9787.399560098787,4.5
H5216,154,13245,Local PPO,Yes,110.41666666666669,38329.333333333336,20676.416666666668,0,0,0,118.9,1076.85,1053.3210784313724,9544.121648841712,4.5
H5216,154,13247,Local PPO,Yes,24.833333333333332,16571.166666666668,9786.583333333334,0,0,0,118.9,1102.97,1053.3210784313724,10126.460641024276,4.5
H5216,154,13251,Local PPO,Yes,44.75,3491.25,2062.25,0,0,0,118.9,1032.63,1053.3210784313724,12142.1093473585,4.5
H5216,154,13253,Local PPO,Yes,30.25,2334.1666666666665,1099,0,0,0,118.9,1082.93,1053.3210784313724,10344.289800761922,4.5
H5216,154,13255,Local PPO,Yes,46.166666666666664,15692,8837.25,0,0,0,118.9,1077.11,1053.3210784313724,10342.258343534257,4.5
H5216,154,13257,Local PPO,Yes,33.25,6932.166666666667,3417.5833333333335,0,0,0,118.9,1042.49,1053.3210784313724,10635.375622908858,4.5
H5216,154,13261,Local PPO,Yes,28.083333333333332,6279,3699.4166666666665,0,0,0,118.9,1004.14,1053.3210784313724,10220.12871619832,4.5
H5216,154,13263,Local PPO,Yes,12.666666666666666,1702.25,1006,0,0,0,118.9,967.66,1053.3210784313724,8651.65823301367,4.5
H5216,154,13267,Local PPO,Yes,29.416666666666668,4096.083333333333,2206.25,0,0,0,118.9,1083.24,1053.3210784313724,9245.708893479528,4.5
H5216,154,13269,Local PPO,Yes,14.416666666666666,1861,1087.75,0,0,0,118.9,1033.98,1053.3210784313724,10555.738849937012,4.5
H5216,154,13271,Local PPO,Yes,27.666666666666668,2421.25,1333.1666666666667,0,0,0,118.9,1041.53,1053.3210784313724,10616.491805534177,4.5
H5216,154,13273,Local PPO,Yes,13.333333333333334,2287.9166666666665,1357.75,0,0,0,118.9,1038.29,1053.3210784313724,9425.956344006338,4.5
H5216,154,13275,Local PPO,Yes,71.66666666666667,10575.916666666666,5433.75,0,0,0,118.9,1042.78,1053.3210784313724,9594.218451221068,4.5
H5216,154,13277,Local PPO,Yes,28.916666666666668,7865.25,4185.333333333333,0,0,0,118.9,1041.03,1053.3210784313724,10527.061580918053,4.5
H5216,154,13279,Local PPO,Yes,24.5,5741.75,3143.9166666666665,0,0,0,118.9,1037.49,1053.3210784313724,9477.18113757564,4.5
H5216,154,13281,Local PPO,Yes,52.25,5287.166666666667,2344,0,0,0,118.9,1040.24,1053.3210784313724,9300.341459214304,4.5
H5216,154,13283,Local PPO,Yes,11.5,1353.1666666666667,829.6666666666666,0,0,0,118.9,1035.82,1053.3210784313724,17850.7037157728,4.5
H5216,154,13285,Local PPO,Yes,48,13625.083333333334,7257.5,0,0,0,118.9,1039.97,1053.3210784313724,10377.442100408854,4.5
H5216,154,13287,Local PPO,Yes,17.25,1957.75,1258.8333333333333,0,0,0,118.9,1041.14,1053.3210784313724,10390.078412902854,4.5
H5216,154,13289,Local PPO,Yes,11.857142857142858,2417.5,1400.1666666666667,0,0,0,118.9,1054.12,1053.3210784313724,10618.827648034889,4.5
H5216,154,13291,Local PPO,Yes,114.66666666666669,9797.583333333334,4188.666666666667,0,0,0,118.9,1041.15,1053.3210784313724,9019.531756366518,4.5
H5216,154,13293,Local PPO,Yes,23.166666666666668,6599.166666666667,3876.4166666666665,0,0,0,118.9,1037.86,1053.3210784313724,9950.33156228453,4.5
H5216,154,13297,Local PPO,Yes,42.583333333333336,18777.916666666668,9978.833333333334,0,0,0,118.9,1089.89,1053.3210784313724,10898.47952283964,4.5
H5216,154,13299,Local PPO,Yes,80.33333333333333,8092.416666666667,4146.5,0,0,0,118.9,1038.86,1053.3210784313724,11964.797946782932,4.5
H5216,154,13301,Local PPO,Yes,14.75,1514.6666666666667,930,0,0,0,118.9,1022.32,1053.3210784313724,10372.269832296071,4.5
H5216,154,13303,Local PPO,Yes,28.916666666666668,4684.416666666667,2650.0833333333335,0,0,0,118.9,1023.79,1053.3210784313724,9789.709426940362,4.5
H5216,154,13305,Local PPO,Yes,49.833333333333336,6149.833333333333,3133.75,0,0,0,118.9,1065.6899999999998,1053.3210784313724,10580.11710795553,4.5
H5216,154,13311,Local PPO,Yes,36.916666666666664,7666.833333333333,3893.8333333333335,0,0,0,118.9,1043.34,1053.3210784313724,10354.275556345783,4.5
H5216,154,13313,Local PPO,Yes,71.58333333333333,17854.166666666668,5907.583333333333,0,0,0,118.9,1040.57,1053.3210784313724,9953.307284980798,4.5
H5216,154,13315,Local PPO,Yes,14.083333333333334,1720.6666666666667,919.25,0,0,0,118.9,1042.35,1053.3210784313724,11120.816234366232,4.5
H5216,154,13317,Local PPO,Yes,48.25,2732.1666666666665,1476,0,0,0,118.9,1029.4,1053.3210784313724,9817.639536668872,4.5
H5216,154,13319,Local PPO,Yes,14.583333333333334,2387.5833333333335,1279,0,0,0,118.9,1035.57,1053.3210784313724,8613.324627926817,4.5
H5216,154,13321,Local PPO,Yes,19,4264,2441.75,0,0,0,118.9,1040.2,1053.3210784313724,11017.238918882716,4.5
H5216,157,13009,Local PPO,No,18.666666666666668,9245.833333333334,5504.916666666667,0,NA,NA,128.25,1033.2,1007.8234582829504,10141.029852666492,4.5
H5216,157,13015,Local PPO,No,27.75,19792.083333333332,10180.666666666666,0,NA,NA,128.25,1094.02,1007.8234582829504,11313.745095288168,4.5
H5216,157,13017,Local PPO,No,11,3749.5833333333335,2202.6666666666665,0,NA,NA,128.25,1040.71,1007.8234582829504,9282.29460864448,4.5
H5216,157,13021,Local PPO,No,34.25,31203,16828,0,NA,NA,128.25,1100.42,1007.8234582829504,10693.5893341537,4.5
H5216,157,13025,Local PPO,No,11.5,3602,1759.5,0,NA,NA,128.25,1104.41,1007.8234582829504,10500.917964723303,4.5
H5216,157,13031,Local PPO,No,17.666666666666668,11340.083333333334,5586.166666666667,0,NA,NA,128.25,1037.6799999999998,1007.8234582829504,10820.913978183502,4.5
H5216,157,13039,Local PPO,No,18.5,9907.75,3810.0833333333335,0,NA,NA,128.25,1056.31,1007.8234582829504,10708.625484413482,4.5
H5216,157,13045,Local PPO,No,32.666666666666664,22149.5,11785.166666666666,0,NA,NA,128.25,1104.41,1007.8234582829504,10706.759203935806,4.5
H5216,157,13047,Local PPO,No,31.166666666666668,14243.833333333334,6409.166666666667,0,NA,NA,128.25,1047.72,1007.8234582829504,10073.563262875155,4.5
H5216,157,13051,Local PPO,No,53.75,53421.166666666664,27094.666666666668,0,NA,NA,128.25,1101.78,1007.8234582829504,10205.7102928546,4.5
H5216,157,13057,Local PPO,No,33.75,47398.083333333336,21200.75,0,NA,NA,128.25,1077.04,1007.8234582829504,11356.374859063182,4.5
H5216,157,13059,Local PPO,No,13.75,17860.916666666668,8574.333333333334,0,NA,NA,128.25,1036.89,1007.8234582829504,9840.065130090576,4.5
H5216,157,13063,Local PPO,No,39.5,38379.666666666664,24460.833333333332,0,NA,NA,128.25,1140.43,1007.8234582829504,9370.1237788637,4.5
H5216,157,13067,Local PPO,No,126.25,111213,50668.25,0,NA,NA,128.25,1114.91,1007.8234582829504,10184.395836434986,4.5
H5216,157,13071,Local PPO,No,15.5,9099.416666666666,4710.25,0,NA,NA,128.25,1085.6899999999998,1007.8234582829504,13029.89086268508,4.5
H5216,157,13073,Local PPO,No,36.916666666666664,26337.666666666668,10476.166666666666,0,NA,NA,128.25,1047.08,1007.8234582829504,8993.794076599996,4.5
H5216,157,13077,Local PPO,No,32,26135.666666666668,12992.75,0,NA,NA,128.25,1113.66,1007.8234582829504,9712.69247028241,4.5
H5216,157,13087,Local PPO,No,13,5836.666666666667,2999.5833333333335,0,NA,NA,128.25,1041.22,1007.8234582829504,10353.40167107302,4.5
H5216,157,13089,Local PPO,No,104.08333333333331,109529.33333333331,61715.583333333336,0,NA,NA,128.25,1103.08,1007.8234582829504,10146.817705363232,4.5
H5216,157,13095,Local PPO,No,33.166666666666664,17510,9855.916666666666,0,NA,NA,128.25,1029.23,1007.8234582829504,10037.889366199875,4.5
H5216,157,13097,Local PPO,No,25.833333333333332,21765.166666666668,12222.916666666666,0,NA,NA,128.25,1064.75,1007.8234582829504,10929.762769630666,4.5
H5216,157,13103,Local PPO,No,22.666666666666668,10336.166666666666,5139.5,0,NA,NA,128.25,1078.83,1007.8234582829504,9627.0581203661,4.5
H5216,157,13107,Local PPO,No,11,4983,2863.4166666666665,0,NA,NA,128.25,1027.27,1007.8234582829504,10116.961770837856,4.5
H5216,157,13113,Local PPO,No,27.583333333333332,25939.666666666668,11327.166666666666,0,NA,NA,128.25,1080.27,1007.8234582829504,9642.564032171043,4.5
H5216,157,13115,Local PPO,No,21.166666666666668,21007.333333333332,10399,0,NA,NA,128.25,985.93,1007.8234582829504,11728.875814257426,4.5
H5216,157,13117,Local PPO,No,14.833333333333334,33179.583333333336,14997.083333333334,0,NA,NA,128.25,1083.41,1007.8234582829504,11026.535355041397,4.5
H5216,157,13119,Local PPO,No,12,5617.75,2979.25,0,NA,NA,128.25,1039.13,1007.8234582829504,9754.147962182966,4.5
H5216,157,13121,Local PPO,No,105.75,144055.08333333334,73049.58333333333,0,NA,NA,128.25,1107.34,1007.8234582829504,10735.589581304088,4.5
H5216,157,13123,Local PPO,No,13,9122.75,3699,0,NA,NA,128.25,1071.6,1007.8234582829504,10275.342327635277,4.5
H5216,157,13127,Local PPO,No,31.166666666666668,20183.583333333332,8342.5,0,NA,NA,128.25,1093.48,1007.8234582829504,10208.07735453613,4.5
H5216,157,13129,Local PPO,No,23.916666666666668,11100.333333333334,5043.25,0,NA,NA,128.25,1038.26,1007.8234582829504,10391.052879091978,4.5
H5216,157,13131,Local PPO,No,12.4,5426.833333333333,2872.3333333333335,0,NA,NA,128.25,1041.49,1007.8234582829504,9566.04987716851,4.5
H5216,157,13135,Local PPO,No,73.91666666666667,117847.5,62877.833333333336,0,NA,NA,128.25,1103.29,1007.8234582829504,9768.469244032996,4.5
H5216,157,13137,Local PPO,No,11.1,10228.916666666666,5141.666666666667,0,NA,NA,128.25,1043.29,1007.8234582829504,9458.107935500926,4.5
H5216,157,13139,Local PPO,No,22.666666666666668,38632,17374.166666666668,0,NA,NA,128.25,1042.98,1007.8234582829504,10513.99279798776,4.5
