provider_number,state,price,mcare_discharges,year,hrrp_payment,beds,tot_mcare_payment,uncomp_care,state_name,expanded,date_adopted
220033,MA,9667.116334538101,6216,2011,NA,296,50808662,NA,Massachusetts,TRUE,2014-01-01
220033,MA,4504.618793874834,5839,2012,NA,296,57294745,NA,Massachusetts,TRUE,2014-01-01
220033,MA,4952.650168048512,5973,2013,82855,296,59060325,NA,Massachusetts,TRUE,2014-01-01
220033,MA,3681.097735569835,6344,2014,47074,296,63116676,NA,Massachusetts,TRUE,2014-01-01
220033,MA,3539.6293156308107,6812,2015,706173,296,71185794,NA,Massachusetts,TRUE,2014-01-01
220035,MA,6982.603146570798,8329,2010,NA,371,88672096,10830180,Massachusetts,TRUE,2014-01-01
220035,MA,8031.354535074321,8547,2011,NA,352,91972467,46749154,Massachusetts,TRUE,2014-01-01
220035,MA,7739.574243068661,7693,2012,NA,353,94723092,47821161,Massachusetts,TRUE,2014-01-01
220035,MA,7173.066572998491,7860,2013,NA,349,96597291,50753090,Massachusetts,TRUE,2014-01-01
220035,MA,7762.99532541086,7383,2014,NA,344,87815061,34635472,Massachusetts,TRUE,2014-01-01
220035,MA,7054.714564995563,7474,2015,20552,344,89004021,37272444,Massachusetts,TRUE,2014-01-01
220036,MA,4963.690514477834,5001,2010,NA,205,83116210,10486526,Massachusetts,TRUE,2014-01-01
220036,MA,5610.883571063804,3702,2011,NA,203,63847549,NA,Massachusetts,TRUE,2014-01-01
220036,MA,5668.226254853642,3335.3201754385964,2012,5921.3859649122805,203,65814235.08333333,NA,Massachusetts,TRUE,2014-01-01
220036,MA,6223.573805563996,3667,2013,410900,203,82530043,NA,Massachusetts,TRUE,2014-01-01
220036,MA,8002.134668839912,3842,2014,399377,203,82317120,NA,Massachusetts,TRUE,2014-01-01
220036,MA,9873.113174009446,3842,2015,586801,203,83432567,9770021,Massachusetts,TRUE,2014-01-01
220046,MA,7659.2394755255345,4991,2010,NA,222,65081199,16521004,Massachusetts,TRUE,2014-01-01
220046,MA,7515.85789855631,5309,2011,NA,211,68507625,16843109,Massachusetts,TRUE,2014-01-01
220046,MA,6042.9910260975785,5943,2012,NA,197,82272911,17724186,Massachusetts,TRUE,2014-01-01
220046,MA,5734.739389355516,5742,2013,27729,214,81980773,17075487,Massachusetts,TRUE,2014-01-01
220046,MA,5837.419675459034,5822,2014,22039,214,79212641,14218688,Massachusetts,TRUE,2014-01-01
220046,MA,5311.813674935371,6594,2015,31618,214,88442315,13929535,Massachusetts,TRUE,2014-01-01
220049,MA,4629.302885866739,1599,2010,NA,45,11655633,1577687,Massachusetts,TRUE,2014-01-01
220049,MA,4810.4676590446325,1542,2011,NA,45,10958915,NA,Massachusetts,TRUE,2014-01-01
220049,MA,3772.601762947104,1598,2012,NA,67,14211936,NA,Massachusetts,TRUE,2014-01-01
220049,MA,3443.9096106152856,1462,2013,104032,67,13319529,NA,Massachusetts,TRUE,2014-01-01
220049,MA,2513.6909045379257,1483,2014,98511,67,13196722,NA,Massachusetts,TRUE,2014-01-01
220049,MA,2955.346252987525,1541,2015,34336,67,14168652,NA,Massachusetts,TRUE,2014-01-01
220050,MA,3806.4226226801165,583,2010,NA,31,3890429,1214598,Massachusetts,TRUE,2014-01-01
220051,MA,3780.302520608516,1230,2010,NA,98,11540181,NA,Massachusetts,TRUE,2014-01-01
220051,MA,5143.576756041239,1159,2011,NA,98,10748143,NA,Massachusetts,TRUE,2014-01-01
220051,MA,3867.8889680050606,1218,2012,NA,85,12029897,NA,Massachusetts,TRUE,2014-01-01
220051,MA,3282.16695321374,1133,2013,33952,49,11159399,NA,Massachusetts,TRUE,2014-01-01
220051,MA,1827.6530734347987,484,2014,3933,49,4555139,NA,Massachusetts,TRUE,2014-01-01
220052,MA,4298.065609913632,3840,2010,NA,183,38025109,24440200,Massachusetts,TRUE,2014-01-01
220052,MA,3580.8896120260324,3734,2011,NA,183,38379907,NA,Massachusetts,TRUE,2014-01-01
220052,MA,4945.255654288403,3698,2012,NA,181,42743753,NA,Massachusetts,TRUE,2014-01-01
220052,MA,4959.452475633219,3609,2013,71444,175,41978629,NA,Massachusetts,TRUE,2014-01-01
220052,MA,5486.903772037756,3772,2014,84621,175,44103145,NA,Massachusetts,TRUE,2014-01-01
220052,MA,6991.603980551461,3939,2015,146642,175,47002562,20386760,Massachusetts,TRUE,2014-01-01
220060,MA,3236.467384932588,5275,2010,NA,136,42070364,6231720,Massachusetts,TRUE,2014-01-01
220060,MA,4009.1797233947536,5059,2011,NA,136,42304934,NA,Massachusetts,TRUE,2014-01-01
220060,MA,3649.748426414248,4480,2012,NA,136,42584334,NA,Massachusetts,TRUE,2014-01-01
220060,MA,3741.2655165466863,3928,2013,355193,136,40108687,NA,Massachusetts,TRUE,2014-01-01
220060,MA,2792.793468406108,3783,2014,372488,136,40427847,NA,Massachusetts,TRUE,2014-01-01
220060,MA,3854.7816407490272,4158,2015,129876,136,46241185,NA,Massachusetts,TRUE,2014-01-01
220063,MA,5164.565704183933,3498,2010,NA,179,33651193,3678125,Massachusetts,TRUE,2014-01-01
220063,MA,5817.431935359824,3887,2011,NA,217,37563536,NA,Massachusetts,TRUE,2014-01-01
220063,MA,5511.492095573563,3958,2012,NA,179,46064123,NA,Massachusetts,TRUE,2014-01-01
220063,MA,6965.4747051500235,4684,2013,NA,239,55260252,NA,Massachusetts,TRUE,2014-01-01
220063,MA,6476.903420440835,6026,2014,NA,396,68778365,NA,Massachusetts,TRUE,2014-01-01
220065,MA,5144.793158970349,1332,2010,NA,62,9568812,4632424,Massachusetts,TRUE,2014-01-01
220065,MA,4908.547607475309,1400,2011,NA,62,9617483,NA,Massachusetts,TRUE,2014-01-01
220065,MA,2251.8371880573263,1370,2012,NA,62,10986974,NA,Massachusetts,TRUE,2014-01-01
220065,MA,2748.37199637928,1235,2013,1753,62,9903572,NA,Massachusetts,TRUE,2014-01-01
220065,MA,2966.554151307165,1173,2014,NA,62,9665905,3947578,Massachusetts,TRUE,2014-01-01
220065,MA,3434.786576494136,1071,2015,30188,62,9257568,NA,Massachusetts,TRUE,2014-01-01
220066,MA,7182.324170690408,4468,2010,NA,263,43509851,13381454,Massachusetts,TRUE,2014-01-01
220066,MA,6856.897508836753,4453,2011,NA,263,44044353,NA,Massachusetts,TRUE,2014-01-01
220066,MA,6048.417965003488,3973,2012,1728,263,49010026,17436295,Massachusetts,TRUE,2014-01-01
220066,MA,6535.9141876756985,1917,2013,3415,263,23315435,4665889,Massachusetts,TRUE,2014-01-01
220066,MA,6445.904444756014,3694,2014,1633,263,45659275,2991358,Massachusetts,TRUE,2014-01-01
220066,MA,7003.807921776105,3697,2015,84323,263,46087824,NA,Massachusetts,TRUE,2014-01-01
220067,MA,2444.3173530701442,2668,2010,NA,174,22840759,4215008,Massachusetts,TRUE,2014-01-01
220067,MA,2440.0453401821646,2629,2011,NA,174,21173138,NA,Massachusetts,TRUE,2014-01-01
220067,MA,4461.523212334669,1990.1447368421052,2012,5030.144736842106,174,18772994.56359649,NA,Massachusetts,TRUE,2014-01-01
220067,MA,4130.290907224089,2029,2013,78257,174,20047312,NA,Massachusetts,TRUE,2014-01-01
220067,MA,4546.628772998027,1769,2014,13767,174,16179039,NA,Massachusetts,TRUE,2014-01-01
220070,MA,3402.3199677684647,7203,2010,NA,245,56948785,6052712,Massachusetts,TRUE,2014-01-01
220070,MA,3942.065016167063,6984,2011,NA,245,55425755,15549549,Massachusetts,TRUE,2014-01-01
220070,MA,2797.1825203386675,5782,2012,NA,245,55887019,14013603,Massachusetts,TRUE,2014-01-01
220070,MA,1936.469698854088,4894,2013,70027,235,49347664,14833023,Massachusetts,TRUE,2014-01-01
220070,MA,2567.402701056352,4457,2014,86164,194,46432882,9499069,Massachusetts,TRUE,2014-01-01
220070,MA,2403.3678075811677,4735,2015,513673,194,50121461,9163305,Massachusetts,TRUE,2014-01-01
220071,MA,22953.090703853584,16775,2010,NA,883,321225037,30093000,Massachusetts,TRUE,2014-01-01
220071,MA,24708.29735597433,16936,2011,NA,923,337317992,134378407,Massachusetts,TRUE,2014-01-01
220071,MA,27998.825951816933,17401,2012,NA,941,363671758,138012586,Massachusetts,TRUE,2014-01-01
220071,MA,28316.360921089614,17693,2013,1161128,975,391943916,135467557,Massachusetts,TRUE,2014-01-01
220071,MA,24576.690718712875,17641,2014,567879,975,392253995,165620594,Massachusetts,TRUE,2014-01-01
220071,MA,26152.84693515973,18165,2015,590904,975,412217258,149117436,Massachusetts,TRUE,2014-01-01
220073,MA,661.7009260365987,3912,2010,NA,119,30887024,NA,Massachusetts,TRUE,2014-01-01
220073,MA,108.84144519279293,3606,2011,NA,119,28885196,NA,Massachusetts,TRUE,2014-01-01
220074,MA,8565.455039026107,16671,2010,NA,825,159306843,16259872,Massachusetts,TRUE,2014-01-01
220074,MA,8104.942463485271,18640,2011,NA,825,175100192,NA,Massachusetts,TRUE,2014-01-01
220074,MA,7913.851369970529,16463,2012,NA,825,178130280,NA,Massachusetts,TRUE,2014-01-01
220074,MA,8105.561927848789,15689,2013,1407589,825,174775676,NA,Massachusetts,TRUE,2014-01-01
220074,MA,7810.692963828919,15028,2014,1177581,833,176003921,NA,Massachusetts,TRUE,2014-01-01
220074,MA,8064.81314119925,15143,2015,2134797,835,184741767,36972566,Massachusetts,TRUE,2014-01-01
220077,MA,8513.175974712829,11482,2010,NA,631,188515897,16559547,Massachusetts,TRUE,2014-01-01
220077,MA,373.23349972020986,10395,2011,NA,631,172046957,50109515,Massachusetts,TRUE,2014-01-01
220077,MA,7527.613945119458,12045,2013,NA,655,222210392,NA,Massachusetts,TRUE,2014-01-01
220077,MA,8151.31703916224,11796,2014,NA,679,218576654,NA,Massachusetts,TRUE,2014-01-01
220077,MA,7962.349841165535,12637,2015,NA,682,228909814,NA,Massachusetts,TRUE,2014-01-01
220080,MA,3320.739014701545,4372,2010,NA,176,40513827,9040840,Massachusetts,TRUE,2014-01-01
220080,MA,5170.300269053327,3920,2011,NA,176,36730678,NA,Massachusetts,TRUE,2014-01-01
220080,MA,4768.6907023223575,3620.633771929824,2012,39.31359649122808,223,39243202.59210526,NA,Massachusetts,TRUE,2014-01-01
220080,MA,4194.663293238781,3842,2013,274633,223,44706677,NA,Massachusetts,TRUE,2014-01-01
220080,MA,4322.566560353955,4296,2014,330403,318,47140245,NA,Massachusetts,TRUE,2014-01-01
220080,MA,4413.656777317133,5092,2015,523276,328,55687487,9715927,Massachusetts,TRUE,2014-01-01
220082,MA,3777.6937234358984,3200,2011,NA,157,28930344,11591127,Massachusetts,TRUE,2014-01-01
220082,MA,3316.363476650158,2916,2012,0,157,31828745,NA,Massachusetts,TRUE,2014-01-01
220082,MA,2459.6874068321385,2340,2013,NA,157,21968893,NA,Massachusetts,TRUE,2014-01-01
220082,MA,3175.8399464795125,1026,2014,NA,157,9900306,NA,Massachusetts,TRUE,2014-01-01
220083,MA,1694.9950691088059,1409,2010,NA,58,10089413,1185833,Massachusetts,TRUE,2014-01-01
220083,MA,2426.633200545846,1243,2011,NA,58,9211076,NA,Massachusetts,TRUE,2014-01-01
220083,MA,2255.0108650703028,1231,2012,NA,58,10079390,NA,Massachusetts,TRUE,2014-01-01
220083,MA,822.6182866042385,1201,2013,NA,58,10540383,NA,Massachusetts,TRUE,2014-01-01
220083,MA,1326.8634680088137,1111,2014,NA,58,9825303,NA,Massachusetts,TRUE,2014-01-01
220083,MA,927.708614760736,1341,2015,77248,58,11788710,NA,Massachusetts,TRUE,2014-01-01
220084,MA,6992.338809180546,2450,2010,NA,119,20385766,NA,Massachusetts,TRUE,2014-01-01
220084,MA,7472.255992754077,2270,2011,NA,119,18358799,NA,Massachusetts,TRUE,2014-01-01
220084,MA,7218.747606619867,2237,2012,NA,119,20288930,NA,Massachusetts,TRUE,2014-01-01
220084,MA,8025.024218206249,2069,2013,NA,119,19153534,NA,Massachusetts,TRUE,2014-01-01
220084,MA,8212.427561627714,1893,2014,NA,119,17636014,NA,Massachusetts,TRUE,2014-01-01
220084,MA,7919.80395941263,2005,2015,1812,119,19589284,NA,Massachusetts,TRUE,2014-01-01
220086,MA,8736.631964976506,12091,2010,NA,557,227244279,46394375,Massachusetts,TRUE,2014-01-01
220086,MA,9032.761074253138,12570,2011,NA,585,236505625,NA,Massachusetts,TRUE,2014-01-01
220086,MA,8762.772449562815,10237,2012,NA,602,222671773,NA,Massachusetts,TRUE,2014-01-01
220086,MA,8099.285270370419,9894,2013,NA,604,227453976,NA,Massachusetts,TRUE,2014-01-01
220086,MA,9067.476721386438,10942,2014,924121,614,245104677,NA,Massachusetts,TRUE,2014-01-01
220086,MA,9723.433827968476,11483,2015,959772,614,268657154,NA,Massachusetts,TRUE,2014-01-01
220088,MA,14939.877254895955,3004,2012,NA,98,49872976,NA,Massachusetts,TRUE,2014-01-01
220088,MA,15455.193851310167,3119,2013,NA,98,51844123,NA,Massachusetts,TRUE,2014-01-01
220088,MA,15746.269955010639,3161,2014,NA,98,55602675,NA,Massachusetts,TRUE,2014-01-01
220088,MA,15731.479068900579,3115,2015,NA,98,56874837,NA,Massachusetts,TRUE,2014-01-01
220090,MA,4844.377981410212,3559,2010,NA,121,31322586,5784000,Massachusetts,TRUE,2014-01-01
220090,MA,5032.551126630599,4013,2011,NA,121,33144918,NA,Massachusetts,TRUE,2014-01-01
220090,MA,3754.0513402369443,4193,2012,NA,121,37403155,NA,Massachusetts,TRUE,2014-01-01
220090,MA,3869.226093472245,3707,2013,118554,121,33895494,NA,Massachusetts,TRUE,2014-01-01
220090,MA,4680.197796069622,3168,2014,235663,135,32694652,NA,Massachusetts,TRUE,2014-01-01
220090,MA,4215.76154570387,3349,2015,589567,145,35773568,NA,Massachusetts,TRUE,2014-01-01
220095,MA,3887.234627162185,1510,2010,NA,114,12317065,NA,Massachusetts,TRUE,2014-01-01
220095,MA,3789.8704884343315,1504,2011,NA,114,12423580,NA,Massachusetts,TRUE,2014-01-01
220095,MA,2522.8294071937194,1431,2012,NA,114,14279196,NA,Massachusetts,TRUE,2014-01-01
220095,MA,2377.119511177361,1583,2013,NA,114,15740207,NA,Massachusetts,TRUE,2014-01-01
220095,MA,9892.875694620687,1540,2014,62147,114,14921451,NA,Massachusetts,TRUE,2014-01-01
220095,MA,2666.417148821336,1422,2015,44819,114,13736682,NA,Massachusetts,TRUE,2014-01-01
220098,MA,1928.4160023917916,964,2010,NA,57,6565083,1496510,Massachusetts,TRUE,2014-01-01
220098,MA,844.6027474996902,749,2011,0,57,4879929,NA,Massachusetts,TRUE,2014-01-01
220098,MA,1427.762376596883,794.8925438596491,2012,1190.1842105263158,57,5913655.958333333,NA,Massachusetts,TRUE,2014-01-01
220098,MA,1198.881181461109,351,2013,17571,73,6259482,NA,Massachusetts,TRUE,2014-01-01
220098,MA,2743.599606572915,930,2014,16573,57,6726618,NA,Massachusetts,TRUE,2014-01-01
220098,MA,3734.389491428897,822,2015,31234,57,6448861,1607057,Massachusetts,TRUE,2014-01-01
220100,MA,6888.248273245584,9385,2010,NA,318,79122445,NA,Massachusetts,TRUE,2014-01-01
220100,MA,8349.268108941535,9173,2013,334690,353,88727345,NA,Massachusetts,TRUE,2014-01-01
220100,MA,9730.631057292396,9133,2014,NA,348,94367665,NA,Massachusetts,TRUE,2014-01-01
220101,MA,8252.706983565397,5023,2010,NA,205,47040708,5874765,Massachusetts,TRUE,2014-01-01
220101,MA,9554.310526493526,5336,2011,NA,205,49397367,17506066,Massachusetts,TRUE,2014-01-01
220101,MA,9181.361398824989,4949,2012,NA,205,54020477,18439667,Massachusetts,TRUE,2014-01-01
220101,MA,8931.659045482682,4730,2013,30043,205,53032634,18201465,Massachusetts,TRUE,2014-01-01
220101,MA,10042.251239471765,4627,2014,98183,205,52958731,16131687,Massachusetts,TRUE,2014-01-01
220105,MA,2823.5234536946946,4780,2010,NA,205,36454571,9077508,Massachusetts,TRUE,2014-01-01
220105,MA,3021.665185974858,5045,2011,NA,205,37673940,NA,Massachusetts,TRUE,2014-01-01
220105,MA,2852.391534339994,4643,2012,NA,205,40946891,NA,Massachusetts,TRUE,2014-01-01
220105,MA,3600.238799039777,4233,2013,87827,205,38431835,NA,Massachusetts,TRUE,2014-01-01
220105,MA,4549.716896000634,3848,2014,132758,205,35879606,NA,Massachusetts,TRUE,2014-01-01
220105,MA,4125.567433972301,4112,2015,534889,205,39457385,NA,Massachusetts,TRUE,2014-01-01
220108,MA,2379.42005502624,2494,2010,NA,81,20721666,4239172,Massachusetts,TRUE,2014-01-01
220108,MA,2706.96183964954,2402,2011,NA,81,19359274,NA,Massachusetts,TRUE,2014-01-01
220108,MA,2117.835631580933,2587,2012,NA,83,22684133,NA,Massachusetts,TRUE,2014-01-01
220108,MA,1591.2238842670538,2597,2013,NA,88,23146337,NA,Massachusetts,TRUE,2014-01-01
220108,MA,1870.378031671486,2255,2014,NA,88,21994465,NA,Massachusetts,TRUE,2014-01-01
220108,MA,1943.3591627947299,2483,2015,NA,88,25458041,NA,Massachusetts,TRUE,2014-01-01
220110,MA,17836.109396499134,12892,2010,NA,763,274977493,14115000,Massachusetts,TRUE,2014-01-01
220110,MA,22940.327153064303,13404,2011,NA,763,286986706,74766740,Massachusetts,TRUE,2014-01-01
220110,MA,23544.368228463238,13127,2012,NA,763,303744902,80755931,Massachusetts,TRUE,2014-01-01
220110,MA,24803.53785829027,13497,2013,1036325,763,333518281,65531060,Massachusetts,TRUE,2014-01-01
220110,MA,26685.73208791993,12497,2014,563311,763,326043893,86699433,Massachusetts,TRUE,2014-01-01
220110,MA,26070.422597236666,13193,2015,524474,763,332279233,75927801,Massachusetts,TRUE,2014-01-01
220111,MA,3490.7407028170796,5590,2010,NA,215,53982778,13295118,Massachusetts,TRUE,2014-01-01
220111,MA,3460.4982145236977,4879,2011,NA,215,46956409,NA,Massachusetts,TRUE,2014-01-01
220111,MA,3969.9942479070637,4638.798245614035,2012,22670.973684210527,229,48980584.87938596,NA,Massachusetts,TRUE,2014-01-01
220111,MA,3195.0578864682616,5415,2013,426495,229,65430241,NA,Massachusetts,TRUE,2014-01-01
220111,MA,4273.056371931692,5436,2014,400452,245,62215745,NA,Massachusetts,TRUE,2014-01-01
220111,MA,4500.890659060208,5526,2015,562452,248,63683944,12013307,Massachusetts,TRUE,2014-01-01
220116,MA,13845.86998759276,5273,2010,NA,350,122824652,25634348,Massachusetts,TRUE,2014-01-01
220116,MA,14090.575962613664,5746,2011,NA,357,127333181,46531384,Massachusetts,TRUE,2014-01-01
220116,MA,12477.349527457798,5512,2012,NA,359,138739725,27202078,Massachusetts,TRUE,2014-01-01
220116,MA,12845.797448158159,5604,2013,NA,362,146838374,33159149,Massachusetts,TRUE,2014-01-01
220116,MA,14217.41568628342,5057,2014,696239,362,135109325,30754946,Massachusetts,TRUE,2014-01-01
220116,MA,12072.736417126667,4696,2015,869682,362,137008848,24665668,Massachusetts,TRUE,2014-01-01
220119,MA,6560.646138937471,2870,2010,NA,129,26420377,7919862,Massachusetts,TRUE,2014-01-01
220119,MA,4788.894078422263,2986,2013,185300,114,30928600,13466120,Massachusetts,TRUE,2014-01-01
220119,MA,7612.262135486776,3155,2014,210337,114,34023105,8524105,Massachusetts,TRUE,2014-01-01
220119,MA,7624.17767535202,3384,2015,231300,114,39676498,10186585,Massachusetts,TRUE,2014-01-01
220126,MA,4117.191466678954,4144,2013,144149,202,38873616,NA,Massachusetts,TRUE,2014-01-01
220126,MA,4911.0020488210885,4010,2014,197633,167,36830399,NA,Massachusetts,TRUE,2014-01-01
220126,MA,4681.361896870787,4146,2015,375751,167,39914020,NA,Massachusetts,TRUE,2014-01-01
220135,MA,5232.74441401075,3618,2010,NA,95,35222787,5908096,Massachusetts,TRUE,2014-01-01
220135,MA,5130.16071370751,3604,2011,NA,95,36785495,8061474,Massachusetts,TRUE,2014-01-01
220135,MA,4520.824618212241,3412,2012,NA,95,37530954,9940361,Massachusetts,TRUE,2014-01-01
220135,MA,4453.531177345364,3557,2013,NA,95,37781823,7319123,Massachusetts,TRUE,2014-01-01
220135,MA,6225.9220051312805,3571,2014,NA,95,38894507,NA,Massachusetts,TRUE,2014-01-01
220135,MA,4685.9036296593085,3548,2015,33782,95,38157156,4728188,Massachusetts,TRUE,2014-01-01
220163,MA,10952.481429226873,12723,2010,NA,633,224677431,21337557,Massachusetts,TRUE,2014-01-01
220163,MA,10902.870933809372,13100,2011,NA,607,228685688,NA,Massachusetts,TRUE,2014-01-01
220163,MA,10093.092174499838,11738,2012,NA,612,237267064,NA,Massachusetts,TRUE,2014-01-01
220163,MA,11067.36393617144,10935,2013,1179558,573,239680021,NA,Massachusetts,TRUE,2014-01-01
220163,MA,11957.866880804693,10458,2014,876673,562,235293911,NA,Massachusetts,TRUE,2014-01-01
220163,MA,12280.340791147013,11205,2015,754589,572,257773608,84394402,Massachusetts,TRUE,2014-01-01
220171,MA,9757.138027804986,8934,2010,NA,340,122748672,8983830,Massachusetts,TRUE,2014-01-01
220171,MA,10147.023910192807,9799,2011,NA,341,134160843,NA,Massachusetts,TRUE,2014-01-01
220171,MA,8909.985740875458,9658,2012,NA,341,154047607,NA,Massachusetts,TRUE,2014-01-01
220171,MA,8116.751476057479,9445,2013,960842,341,153631089,NA,Massachusetts,TRUE,2014-01-01
220171,MA,8059.673981344809,9237,2014,579091,343,153473889,NA,Massachusetts,TRUE,2014-01-01
220171,MA,7627.38735704805,10237,2015,1101988,345,170419263,NA,Massachusetts,TRUE,2014-01-01
220174,MA,5284.127588417342,2048,2010,NA,105,15803949,NA,Massachusetts,TRUE,2014-01-01
220174,MA,5298.448887488219,2007,2011,0,105,15908950,NA,Massachusetts,TRUE,2014-01-01
220174,MA,5419.114263949618,1459.5855263157896,2012,873.6798245614035,105,12893450.853070175,NA,Massachusetts,TRUE,2014-01-01
220174,MA,3249.1140084202734,1462,2013,12380,105,14747517,NA,Massachusetts,TRUE,2014-01-01
220174,MA,3945.728429539008,926,2014,NA,99,8008153,NA,Massachusetts,TRUE,2014-01-01
220175,MA,4054.8996784109695,5390,2010,NA,233,51536850,NA,Massachusetts,TRUE,2014-01-01
220175,MA,3906.1826588658805,5400,2011,NA,233,51049416,NA,Massachusetts,TRUE,2014-01-01
220175,MA,2947.460101949256,5442,2012,NA,257,55601957,NA,Massachusetts,TRUE,2014-01-01
220175,MA,3003.1281610474402,4931,2013,155579,245,56832553,18931543,Massachusetts,TRUE,2014-01-01
220175,MA,2884.5638736578144,4116,2014,363960,245,49633713,19321114,Massachusetts,TRUE,2014-01-01
220175,MA,3569.0726018928926,4061,2015,233505,245,46928977,10723813,Massachusetts,TRUE,2014-01-01
220176,MA,6321.036539622553,3647,2010,NA,257,54817347,NA,Massachusetts,TRUE,2014-01-01
220176,MA,5831.80879988275,4106,2011,NA,257,59422632,NA,Massachusetts,TRUE,2014-01-01
220176,MA,4981.839132356585,4399,2012,NA,257,67047245,NA,Massachusetts,TRUE,2014-01-01
220176,MA,5456.795890841285,4159,2013,42012,257,69539422,8706855,Massachusetts,TRUE,2014-01-01
220176,MA,5640.592710969979,4029,2014,121950,257,71486670,NA,Massachusetts,TRUE,2014-01-01
220176,MA,6070.9356796419515,4252,2015,147915,257,73614065,8365948,Massachusetts,TRUE,2014-01-01
230002,MI,7859.319833591234,8074,2010,NA,252,61889108,NA,Michigan,TRUE,2014-04-01
230002,MI,6633.195159453496,8095,2011,NA,252,67585040,NA,Michigan,TRUE,2014-04-01
230002,MI,6764.0305700904355,7326,2012,NA,252,76170104,NA,Michigan,TRUE,2014-04-01
230002,MI,6723.400470541555,7528,2013,410157,252,77331545,NA,Michigan,TRUE,2014-04-01
230002,MI,6655.161545906921,7079,2014,497083,252,76762881,18498242,Michigan,TRUE,2014-04-01
230002,MI,5994.050124662778,7431,2015,640897,252,82202924,9998785,Michigan,TRUE,2014-04-01
230003,MI,6720.845432699138,611,2010,NA,60,4666866,568347,Michigan,TRUE,2014-04-01
230003,MI,5246.41487913396,406,2011,NA,65,2978726,1888292,Michigan,TRUE,2014-04-01
230003,MI,5164.1101593555195,560,2012,NA,57,4075865,3163086,Michigan,TRUE,2014-04-01
230003,MI,4851.589900505669,519,2013,NA,57,3660527,3735769,Michigan,TRUE,2014-04-01
230003,MI,5046.570654671257,467,2014,NA,57,3107917,5702965,Michigan,TRUE,2014-04-01
230003,MI,5350.7728873891965,566,2015,28889,57,4201072,NA,Michigan,TRUE,2014-04-01
230004,MI,7715.888193633198,4664,2010,NA,192,53299865,22477878,Michigan,TRUE,2014-04-01
230004,MI,11591.715264165161,4753,2011,NA,160,52533503,11861174,Michigan,TRUE,2014-04-01
230004,MI,10116.688086417837,4443,2012,NA,160,48166371,25294806,Michigan,TRUE,2014-04-01
230004,MI,8999.222910127637,4195,2013,NA,160,51251690,28761066,Michigan,TRUE,2014-04-01
230004,MI,13997.21313442893,3971,2014,NA,160,52589769,24875262,Michigan,TRUE,2014-04-01
230004,MI,8658.3203709349,4063,2015,5932,160,49237698,10294921,Michigan,TRUE,2014-04-01
230005,MI,5330.074902442429,1797,2010,NA,88,13571784,5722737,Michigan,TRUE,2014-04-01
230005,MI,4170.7464535104255,1710,2011,NA,88,12529425,13408614,Michigan,TRUE,2014-04-01
230005,MI,4598.290753059586,1677,2012,NA,88,12324594,12823636,Michigan,TRUE,2014-04-01
230005,MI,4331.912422740312,1574,2013,NA,88,12510896,17781475,Michigan,TRUE,2014-04-01
230005,MI,4715.688493567195,1445,2014,NA,88,12676286,14816449,Michigan,TRUE,2014-04-01
230005,MI,4996.106369992938,1424,2015,NA,88,12802107,12253014,Michigan,TRUE,2014-04-01
230013,MI,6165.715477550303,1007,2010,NA,47,9839217,6621246,Michigan,TRUE,2014-04-01
230013,MI,9727.869378975643,771,2012,6194,47,7704040,6638096,Michigan,TRUE,2014-04-01
230013,MI,5409.061851103998,494,2013,14663,47,4863233,NA,Michigan,TRUE,2014-04-01
230015,MI,6669.539453233782,701,2010,NA,40,4416387,8657377,Michigan,TRUE,2014-04-01
230015,MI,3902.3996579572436,677,2011,NA,40,4289255,8888548,Michigan,TRUE,2014-04-01
230015,MI,5965.82390896343,514,2012,NA,48,3235387,8936268,Michigan,TRUE,2014-04-01
230015,MI,5714.878868613111,588,2013,0,48,3647542,8812179,Michigan,TRUE,2014-04-01
230015,MI,5611.44937899348,443,2014,1869,48,3145432,6288701,Michigan,TRUE,2014-04-01
230015,MI,7167.825186590983,398,2015,7857,48,3004475,4740616,Michigan,TRUE,2014-04-01
230017,MI,9514.76647958046,7789,2010,NA,384,101812043,81461876,Michigan,TRUE,2014-04-01
230017,MI,8670.197599446106,7035,2011,NA,368,94005263,NA,Michigan,TRUE,2014-04-01
230017,MI,6140.033163659626,6580,2012,NA,368,91000562,NA,Michigan,TRUE,2014-04-01
230017,MI,5533.138917165622,6621,2013,NA,405,95369833,NA,Michigan,TRUE,2014-04-01
230017,MI,6273.6137690225205,6780,2014,NA,406,87408796,NA,Michigan,TRUE,2014-04-01
230017,MI,7286.73568543634,5909,2015,NA,410,83867298,NA,Michigan,TRUE,2014-04-01
230019,MI,8935.786174624562,12884,2010,NA,518,152513934,55820098,Michigan,TRUE,2014-04-01
230019,MI,9236.057508025031,13435,2011,NA,524,164131619,55162334,Michigan,TRUE,2014-04-01
230019,MI,9409.215003061841,12798,2012,NA,517,151334670,53729351,Michigan,TRUE,2014-04-01
230019,MI,9119.169048844717,13068,2013,575714,563,155256207,57543826,Michigan,TRUE,2014-04-01
230019,MI,8928.873054957372,12541,2014,660701,587,154182283,57788610,Michigan,TRUE,2014-04-01
230019,MI,9613.84675131811,12450,2015,1399270,587,155839636,39394190,Michigan,TRUE,2014-04-01
230020,MI,11045.900243437047,13583,2010,NA,574,172112651,76748438,Michigan,TRUE,2014-04-01
